id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z13cxbh4euaycppdr23xwh4j0v2xdbk2r,Sam Mos,4 months ago,1483830984263,hahaha,0,false,0,,,,,,
z12qeh3pdnnajxoju04cijkahsnow5r41sw0k,Colm m,4 months ago,1483830984269,"don't know what this poverty of America thing is, they've been one of the richest western countries in the world for a long time, they're already wining ,just not as much as they want.",0,false,0,,,,,,
z12ct3pztpjfy3paq04cc3tp2kjfvhiivd0,Nickman3422,4 months ago,1483830984273,What is the music?,0,false,0,,,,,,
z13exzfyls21cjpie04cj3yhcpywilk5aro0k,Cheila the Cat,4 months ago,1483830984278,"Putin helps Donald to win the Presidency, so now Donald owes Russia, but is America who's going to pay! What a deal!!",0,false,0,,,,,,
z122jb0xssr5wrwkc232vvc5zwzsuhott,Ryan M,4 months ago,1483830984284,They just deleted the video from YouTube.,0,false,0,,,,,,
z13oczzq5lvos3wkr22bdtiqkz2kwvgdc,Koji Lim,4 months ago,1483830984289,"12,318 Sheeps",4,false,0,,,,,,
z12rcbehvxztwra4n04ce1kamlu1fhixzos0k,Corey Beardy,4 months ago,1483830985294,what happened to the video that was a good video,0,false,0,,,,,,
z13kfffasqrgih42223pt1mp2pmoylae3,Richard Asmus,4 months ago,1483830985298,Alexs... PLEASE... get to the video sooner or people who NEED to see it will tune out. PLEASE.,1,false,0,,,,,,
z13qcve55uz3jx5xu04cgz1hkr35hf0afus0k,Ian Viereck,5 months ago,1481152585304,Well all you losers. He did it. Amen.,4,false,0,,,,,,
z13jtv25wsqvhhoq404chlv4atehgh2aki4,Katie West,5 months ago,1481152585307,"If you are a real American you would release the entire video, oh but no one can find it because he paid big bucks to make it vanish. Why because I have seen the entire episode. He would be paying strippers to console his little broken heart right now if the entire video was STILL online. Hitler 2.0 I call it. We need to educate our youth. Look what the uneducated have done, or he rigged it. Cause don't think that many Americans are that white",0,false,0,,,,,,
z13rhpahvszud3asv23huxkqqxamxdcvq,Richard hinojosa,5 months ago,1481152585312,"i think your in the other side,every other person like u before you was either murderd or put away,im not dumb.........",0,false,0,,,,,,
z12kvfgivtqrgnqmo22kfnsoem2jgnqxn04,Timothy Bates,5 months ago,1481152585316,who's. laughing. now.,2,false,0,,,,,,
z13lfpxoxpu2td4ne23bxnhy2ongcdp5b04,Jean aguilar,5 months ago,1481152585320,I cry,0,false,0,,,,,,
z13zd125clbqwvlzn04cdtoqprfjulojf3s,lucero t,5 months ago,1481152585324,"Dude I tried to watch your video, but your voice is so annoying! maybe re do with someone else's voice!",0,false,0,,,,,,
z13dvn0zxwnxgjt0p23vstvygrajixb3x,Julie Powers,6 months ago,1478560585328,con con con con,0,false,0,,,,,,
z123c1drulypipsmc23vstvygrajixb3x,Julie Powers,6 months ago,1478560585331,"yeah but trump is just ""full of shit""",0,false,0,,,,,,
z13xw5yptxqytvssq221zptxhninc3ux204,artist  one,6 months ago,1478560585336,LOVE DONALD TRUMP!!!! VOTE TRUMP 2016 AND SAVE AMERICA FROM THE GLOBALIST AGENDA!,0,false,0,,,,,,
z13uyfwr0lm5hj1nx22izfkjqor0srk2f,D. Roca,6 months ago,1478560585340,"Haha, the Ghostbusters quote made me laugh.",0,false,0,,,,,,
z12htzqisu2oxj2eg22xzxazusmyercd2,Bigly Big League,6 months ago,1478560585344,"time for a new thumbnail Alex. we love Trump but this thumb is used often enough that many will see it and think they already saw the video. I know you'll agree so change it Trump dammit, or go to Hell-ary. !haha JK big fan Alex",0,false,0,,,,,,
z133xvszqvy0w11va23xtfvjssfswhcn0,Amr Azim,6 months ago,1478560585349,This guy does not know anything.,0,false,0,,,,,,
z13li1nzos3stlfay04cizxigrj5tt5bpic,watchthe1369,6 months ago,1478560585354,"Why I unsuscribed, 10 minutes and no sign of the 23 minute video.......",0,false,0,,,,,,
z12htnsrvsufhzree22ueltwvp3pyhlda,Jolynn Lockard,6 months ago,1478560585360,I am sure you will find great survival instructions on ShepherdSurvives Website website :),0,false,0,,,,,,
z13nvzojqo2auxkh104chj2oyw2achn4pk00k,maria aguilar,6 months ago,1478560585363,I'm not falling for this shit. Donald Trump doesn't want us to live right ahahaha he's a joke real agree with me then you must know wtf I'm talking  about.,0,false,0,,,,,,
z12ihfx5nrjxdjgrj04cfv55fxutvbcrqqw0k,linda laureano,6 months ago,1478560585366,"He is a sexual predator and liar . He  admits he likes to grab women's private parts. Listen to his REAL WORDS 11 years ago.  Tell the story and get with it . Another real story unfolded today. The start of the DOWNFALLS.  Liar, liar pants on fire . Don't leave your daughter alone with him.",0,false,0,,,,,,
z12itbnxmviluxkk523bszw5ts2rvfqs3,Mikey Dailey,7 months ago,1475882185369,where did Chelsea clinton get 10 million dollar to buy a house!!!,0,false,0,,,,,,
z12xsj1jhyyhythal04cgz3zkrb0ezhiv0g,Mikey Dailey,7 months ago,1475882186161,where did Chelsea clinton get 10 million dollar to buy a house!!!,0,false,0,,,,,,
z12ocrtp3xfret4y104chfxriznvfp3rkk00k,Julie Hernandez,7 months ago,1475882186165,Don't watch your just going to lose 11 minutes of something else  you could have done with your time.,0,false,0,,,,,,
z13oxhlzcnabdci0kmrvcldo4lfxva0s,KingIsaacFS2,7 months ago,1475882186169,"Wow, 12k likes and 12k dislikes, first time i ever seen something like this..",0,false,0,,,,,,
z13fjv0o4vfdi3tsr23xsvrxrpvti1n04,Vizsla Sta. Maria,8 months ago,1473290186172,"trump is better than hillary, trump is the last hope of america. hillary is a puppet of obama and obama is the devil",0,false,0,,,,,,
z12xj1p5mxmcvln5p04cgzxg1uyddbjgios0k,The Wise Crusader,8 months ago,1473290186176,Lol 12k Hillary butt hurts!,0,false,0,,,,,,
z120ypaxswbvxtpeq23fi33bnomjxbmdo,Not Films or Games,8 months ago,1473290186179,Alex's voice is so grainy. It's really annoying. Is he known to be a smoker or is it just his natural voice?,0,false,0,,,,,,
z13mtxf4ivvugzwxb04cibiymsugu1mgz3c,flanjt13x3,8 months ago,1473290186182,what???,0,false,0,,,,,,
z13uc53hbr2yhp51z231hhjqounysvjy404,D Ferguson,8 months ago,1473290186185,"Ah can say only one thing, Moose poop!",0,false,0,,,,,,
z13qvfr5mlutepxet23cfznwexfpcf2gb04,LosAngulos,8 months ago,1473290186190,I guess age took a toll on him!👴🏼💩,0,false,0,,,,,,
z12kwlqw3zuqebpwj04ch5txtqy1vdlq01k,Hector Leon,8 months ago,1473290186192,Yeah!! let's go Trump!! bring on the Chaos and fear!!,0,false,0,,,,,,
z125ero5nnzkxbwva23fephbomvfexy0n,Jorge Ruiz,8 months ago,1473290186195,"they do this with singers, actors, boxers, entertainers. they use youthful images of the person to appeal to the public. besides the truth of the matter is is that taking a position of service in your community consumes you. so no matter how righteous of a person he may seem the decesions that are sometimes made by these people are often not based on their moral and nice behavior",0,false,0,,,,,,
z12fttxozl24ctrae04cd1uzsvemeheqbfg,Sydney Moy,9 months ago,1470611786198,Something in ur throat?,0,false,0,,,,,,
z13rufvwdlqegjjjp04chf343yame3kbywg0k,Bear Claw,9 months ago,1470611786202,"If one wants to promote the genuine ideas of liberty, vote Trump! There is no logic in heading out in November and casting a vote for Johnson or Clinton.",0,false,0,,,,,,
z12efpzp4lfwz1baj04cibiymsugu1mgz3c,flanjt13x3,9 months ago,1470611786207,TRUMP 2017!,0,false,0,,,,,,
z13zhdhjrzf5sdxon04cj5exkk35shrpozg0k,TheShadowlin,9 months ago,1470611786209,"alex... not saying you are for sure a prop piece for the CIA. BUT if you really wanted to end the aristocracy and globalism then make an interactive network tree, host it... doxx these elitists and we will then know them all.

you always say you are exposing them but where are the public PDFs? where is the doxx on exact names and cell numbers and titles and family connections?",0,false,0,,,,,,
z13dun2r4vz3er43y23svlxjmzi3jzbcn,Martial Arts Masters Against Police/Military Brutality,9 months ago,1470611786214,·LMAO...We love our nation. $$$,0,false,0,,,,,,
z13nsj3ixsj5fvpqk04cfjliyuyfdl2au24,ByteNess,9 months ago,1470611786217,His ego has increased by 1000 since then though,0,false,0,,,,,,
z12ghzcxukf1hfyan04cdlsjbubquxhjd2c,Chris Garcia,9 months ago,1470611786220,Makes this go viral,0,false,0,,,,,,
z13gyjrxdnemzpnaj04cfx3x3k3oz5zqnwk0k,Ear Rape Reed,9 months ago,1470611786225,"lmao this year has been complete shit
2015 and 2016 have been pretty much pointless",0,false,0,,,,,,
z123hhjivpbferv1423rfdxqwve1wx3me,adel nosier,9 months ago,1470611786228,"You
 might not care if Donald Trump says Muslims should register with their 
government, because you're not one and you might not care if Donald 
Trump says he's going to round up all the Hispanic immigrants, because 
you're not one. And you might not care 
if Donald Trump says it's okay to rough up black protesters, because 
you're not one. And you might not care if Donald Trump wants to suppress
 journalists, because you're not one. But think about this: If he keeps 
going, and he actually becomes president, he might just get around to 
you. And you better hope there's someone left to help you.""",0,false,0,,,,,,
z133cpjinkrmxbbjo04cc3kzukf3exwyb2o,rumplekickstart,9 months ago,1470611787856,"I believe as little what comes out of Donald trumps mouth as I do hillarie's mouth. Bouts make contrary statements and both lie, booth have been accused of shitty actions and both, have been investigated by the government.... Only difference is one is a cunt what lies and he other is a liar who is a cunt",0,false,0,,,,,,
z13xirqwltyoenlmn22cjx1itrnnsrt0q,tommy baker,9 months ago,1470611787863,Donald Trump president equals War,0,false,0,,,,,,
z12tcnxojme1f1c4h04cgn44vt22cvubaek,David,9 months ago,1470611787869,why all the dislikes?,0,false,0,,,,,,
z132f3zxltrzepnbx04cgljjjoq1yrs4dtk0k,AmFilms123,9 months ago,1470611787875,Bernie is a fraud & Shillary is corrupt criminal. Even their supporters know this now.,0,false,0,,,,,,
z13vftajwwjfxri5a04ccpb4xte4wnlq4go,fixitluis,9 months ago,1470611787883,"you mean when he was a democrat. ""see other people live like kings"" sounds like another guy that wants to hand out stuff",0,false,0,,,,,,
z12dwfvrmmqxedj4f04cfrsqiynwgtjww5w,Mr.Orca32,9 months ago,1470611787888,why does this vid have so many dislikes,0,false,0,,,,,,
z135c1150t3qgjldg22ms1hiemmagzlpv04,Jan D,9 months ago,1470611787893,"Remember when Oprah was like this?  It's sad to think of what she's become; she used to be so sweet, down to earth, she seemed genuine and warm....now she's the closest thing to a nightmare, even going so far as to consider her following a religion, and denying Christ himself.....she's gone off the deep end, seems like she's making the exact same mistake as Lucifer did when his own pride got the best of him.....just sayin', it's sad.",0,false,0,,,,,,
z12uhxxz5qzkuvj4v04cerxprkfzyfyifp00k,Robert Ingrao,9 months ago,1470611787897,"total bullshit, trump says nothing of import.
and jesus Alex get your throat checked, ya prob got a polyp on your vocal chords, your voice is hard to hear...",0,false,0,,,,,,
z12sj31yqk35tzgpr04chxppgtujix4zic4,freesp,9 months ago,1470611787902,"he's the idiotic in the world, a pure asshole",0,false,0,,,,,,
z12fejvgvpunjppu022ycda4ymjhdzbgb04,DesertFox,9 months ago,1470611787907,12 thousand humans thumbed this up.,0,false,0,,,,,,
z13junornkjywp43g22lsn0i0um4jdx3h,Gypsy Doll,9 months ago,1470611787912,Hillary's paid commenters are really out for the kill. 12k down votes?,0,false,0,,,,,,
z13isbra2kydx3u4504cerypzlidwrfbn1w,N Marbletoe,9 months ago,1470611787917,Trump at 2:15,0,false,0,,,,,,
z12tcrxpomfqft1oz04chpdyuzuhuh2p2n40k,Austin villegasre,9 months ago,1470611787923,TRUMP!!! VOTE TRUMP BABY,0,false,0,,,,,,
z13sh12qisnxw3u3j23if5haboabdtppi04,Harry Sax,9 months ago,1470611787927,"1. He is Clinton in a different suit.
2. He has a gift of speaking while saying absolutely nothing of substance. And people fall into it!",0,false,0,,,,,,
z135cbuansvbs5e4u04chdd40yvfzpv444k,Star Trek Theory,9 months ago,1470611787931,Mike Pence. That's all you need to know to realize Trump is an insider.,0,false,0,,,,,,
z13awhbbxrvgzbaho04cfnpxplypin0iz5g,Barry White,9 months ago,1470611787935,Facebook is cencering infowars reports from Cleveland..,0,false,0,,,,,,
z13dyfz53kf3jdqu522iylbbizyccbb0d,The Grim Reaper,9 months ago,1470611787941,"I wish the founding fathers had wrote women should not be allowed to run for or become president in the Constitution.But I'm saying this because they would most likely not do the things in the best interest of the United States cough hillary,",0,false,0,,,,,,
z12dx51hkvazzhzhd04ccluxupinclgq2c0,Peppy De La Mater,9 months ago,1470611787945,Papá trump believes what every true American needs to believe.,0,false,0,,,,,,
z13idzernwaqx13vo233ft2aavvrfjmks,Jpm King,9 months ago,1470611787948,the whole system is full of shit. it is ran by incompetent criminals,0,false,0,,,,,,
z13xhp1yrkjvyflxa04ci3fjvviae5w4q3o,George Micheal,9 months ago,1470611787953,"times have changed ,he's know differant god put TRUMP through everything that he done to date to prepair him for what he's about to do God Bless you all!!",0,false,0,,,,,,
z12kjj54xmepy15gr04ci3fjvviae5w4q3o,George Micheal,9 months ago,1470611789025,I love Donald Trump he was put here by JESUS CHRIST to take down satan and he will by the grace of god!!!!!,0,false,0,,,,,,
z13udlkbyrzezprdz23gcbeaovjgzdeye04,MisterSir,9 months ago,1470611789029,"I respect that he's a patriot but maybe he doesn't understand what's really going on, if he truly believes that the U.S is the one being ripped off, haha! Seriously? The U.S has ravaged every other country on this planet, politically, financially, corporately and militarily, I can't really say much more than that if you believe otherwise.",0,false,0,,,,,,
z13nelnaqpeowjjfs23ztdlxpwfhfhrqr04,Nicholas Ash,9 months ago,1470611789033,"At least when you guys get a President they are there for a full term, here in Australia we get a new Prime Minister every few months. My country is fucked up, we have terrorist attacks in the name of ISIS and the Govt refuse to call them terrorists, they just say that they are isolated incidents because they don't want to offend Muslims. If your a refugee coming to this country you are considered to be at a disadvantage upon arrival and are put on a disability pension ($850 a fortnight) and given housing which is subsidised. Australia is not the country people think it is, we are in a crisis, were going under.",0,false,0,,,,,,
z13nv5wofwubibuyg04cfnigvpyrzlooumc0k,Analid Rojas,9 months ago,1470611789037,"First, I apologize for my opinions about US politics (If they hurt anybody). 

But I say to you... Be careful.

You are the first power in the world . Your votes will affect the whole world.

You had no idea what are you getting to... If you think that your country is a mess, you will know what mess up is into the next four years. If Trump is elected.

Please, think carefully about it.

Peace.",0,false,0,,,,,,
z121zh4aknjghfafm23zjr5qtmqjtxnus,Gerald Gomez,9 months ago,1470611789040,this actually almost made me cry VOTE trump,0,false,0,,,,,,
z12fdzsyxlqndp43m22kw1kzsn2si54jx04,Tsuruta1,9 months ago,1470611789046,"In history,
George Washington initially did not want to be involved in the Constitutional Convention that gave us the U.S. Constitution, nor did he wanted to be president, and absolutely turned down any and all idea of being made a king.

The best leaders are often the ones who didn't want the job in the first place.",0,false,0,,,,,,
z12vwzhyvri3fhi2g23utj5ozn3ru3bdd,sophee,9 months ago,1470611789049,I am confused if Trump is anti globalist and is sick of people screwing over America why does he hold the beliefs that Muslims are terrorists? We all know that most of these terrorist attacks are either fake or are the CIAs doing. This is a genuine question not a hate comment.,0,false,0,,,,,,
z12wiplboze5thrrm04cgv4o0wmidtzrbaw,Melodius Offal,9 months ago,1470611789053,Dude is so far from racist. Let that stupid notion die.,0,false,0,,,,,,
z12pub0z2xfbd1qbg04cg11wkue3dzg4rms0k,Preston Jennings,9 months ago,1470611789082,Trump 2016!,0,false,0,,,,,,
z13jxpqpmuyxyb1cf23cxrcw0tvmdjeyi04,Matt Fuller,9 months ago,1470611789086,"I love ya Alex, but you love to hear ur raspy! #goTrump",0,false,0,,,,,,
z13wcpz4osrjjfthu04ccrnbvpahf5rji4s,4ever Namath,10 months ago,1467933389089,http://www.msnbc.com/rachel-maddow-show/following-odd-tirade-there-something-wrong-trump?cid=sm_fb_maddow,0,false,0,,,,,,
z13hfrzybufxctej104cjzdjbkiih1qxrn40k,Justin Robertson,10 months ago,1467933389095,Also wait I thought for years they said he was for the democrats?,0,false,0,,,,,,
z13izbwrxz31fne3523zuftw3nnchrhwt04,Justin Robertson,10 months ago,1467933389098,"See now if he acted then how he does now with a sound mind without boistering, he would actually be a great candidate.  Seeing this young trump is who I would actually vote for.  But the one we have now isn't the same, the way he talks and acts it just doesn't feel right at all.  I feel like now he's just pandering.",0,false,0,,,,,,
z12gzvea0mecg3kwv04cdn3rhtyiuhywpyg0k,Nathaniel O'Neil,10 months ago,1467933389101,Anyone else think something like this will repeat in 2020 with Kanye?,0,false,0,,,,,,
z12us52xmvyadpsah04ce53zcmmkjtorbls0k,Kathy Bramley,10 months ago,1467933389106,Gove,0,false,0,,,,,,
z13bjfp4iznnt1nsg22cyjuw1q2awrpph04,Aloha Snackbar,10 months ago,1467933389110,Trump is a communist at heart. Guaranteed,1,false,0,,,,,,
z12zxr2bgniwfpl32235fx3gmknvedp5204,CaptainMacNasty,10 months ago,1467933389113,"Poll Shows Positive Reversal in Sight for Trump!!!   --  May 9 - National poll by Public Policy Polling indicates 54% of Americans have a higher opinion of lice that Donald Trump.  The good news for Donald is that Donald Trump polls more favorably than cockroaches by a 4% margin. However, that 4% margin disappears when gender is factored in, where women polled have a higher opinion of cockroaches than Donald Trump.",0,false,0,,,,,,
z12qsbbizkn4z1ncl23dfjmgqvy5h1syw04,Dean Smith,10 months ago,1467933389119,"I support trump. I work for a living in a mill 34 years walking on concrete floors ""my mistake"" .I voted twice for bill Clinton, and what he did to Monica Lewinsky he did to the rest of us with these unfair trade agreements he screwed us. it wasn't just him, their all in it together When most jobs went away the few left didn't pay as good because all the competition here is gone so ceo s along with upper management split the companies prophets, no more raises, and now their belief is where are you son of bitches  going to make this kind of money anywhere else. I am 55 and a Bush or Clinton has held some form of office since i was old enough to vote . I am sick of these lying bastards. foreign polices, immigration, and economy its all bad for AMERICA",0,false,0,,,,,,
z123h51ruqagc3k2j22cs5timwj1wrn02,FIVA'NACH E,10 months ago,1467933389122,FCK TRUMP,0,false,0,,,,,,
z13ltz3q5vqpxdyl323yjdnbesbizbqsr,cleft turnip aka A Jonathan Lewis,10 months ago,1467933389125,:),0,false,0,,,,,,
z120wxeqppn1zh1fn23eerkjymv2cz5oc04,hickorydickoryduck,10 months ago,1467933390116,"""I consult myself on foreign policy because I have a very good brain and say a lot of things""",0,false,0,,,,,,
z125gpq40p2xhju1523oc1wh5pybf1eat04,turtlesareokiguess,10 months ago,1467933390120,this host looks like a talking penis,0,false,0,,,,,,
z12sfxs4itznupkf123striadyubfhhl0,TigerCat104,10 months ago,1467933390125,Liar Much?,0,false,0,,,,,,
z131jvkpjuyijlc0322aw5tjnoise1owx04,Tttt 2000,10 months ago,1467933390129,He think money can buy any thing . Ok,0,false,0,,,,,,
z12otrzwukrtt52bk04cjz4hoq3nvt05kt40k,DANY DUNLOPE,10 months ago,1467933390134,So who in the fucking world is living better than Americans according to Trump and who or what has been humiliating America for the past 25 years.  What fictional Tom Clancy Harry Potter 50 Shades of Gray book os this guy reading?,0,false,0,,,,,,
z131irsxxoufybdvr22azl1qyou4vhtae04,maxph99,10 months ago,1467933390140,"that like bar,",0,false,0,,,,,,
z13jezjanyv5hllij04cevf5dkysy3jwtww0k,Apoorva Bhatt,10 months ago,1467933390144,Amazing split 50% likes and dislikes. Most polarized guy right now! Don't know what would happen if he gets elected.,0,false,0,,,,,,
z13st14yzvrbstdx004ccnsaopiptjk5ed0,bumblfux,10 months ago,1467933390149,"HAHA looks like the political machine is desperately scurrying like the little cock roaches they are to discredit Trump as is evidenced by all the shills with their dimwitted one liners ""Voting for Trump is..."" ""Trump will..."" 

It's a good sign when they are so scared they feel the need to waste your tax dollars on paid shills to lie and slander (Hmmm who does that sound like?), rather than actually spend that money on something productive to help fix this nation.",0,false,0,,,,,,
z13isxmzhxfec5bep22me33h1xnmh51wg04,LameBrainMcCain,10 months ago,1467933390154,OK... so THE TRUMPSTER is bad.  what's the ALTERNATIVE?  see?  :))  VOTE TRUMP!!!,0,false,0,,,,,,
z13ss5kijkfkvrrul22ejtzwzyawyfp03,My Name Is Legion,10 months ago,1467933390159,"12,064 thumbs up AND the same exact number of downs right now. Wow on many levels.",0,false,0,,,,,,
z131ix5w0tmsc3tgi04ccz3ypsy2dpjicqg0k,Don Richards Jr,10 months ago,1467933390164,"Wow, shock jock.",0,false,0,,,,,,
z135ghlyqnrwezvug23dvhyyyvaiv5g4504,Gullah Negus,10 months ago,1467933390168,"He's tired of seeing this country ripped off lol. This country , the British and White Europeans been ripping other countries off for hundreds of yrs!",0,false,0,,,,,,
z12nulhx1rntwvdso23ljjsy2wfxwdukh,ToddWentworth,10 months ago,1467933390174,"you jotos better get used to it. Donald Trump is going to be the next president.

-Todd",0,false,0,,,,,,
z12suxbikwnmeryt422ejtzwzyawyfp03,My Name Is Legion,10 months ago,1467933390179,"The retardation is strong in the comments. Or the shilling, I'm not sure. What. Other. Choice. Is. There?",0,false,0,,,,,,
z12sejzzovijefd0u233ubrppzbdhjxgt04,Reckoning Day,10 months ago,1467933390184,"Jealous ?? aaaah, yup.",0,false,0,,,,,,
z13bsbf4iuf0dv4jh04cdhxwkrjjttgh2qg0k,Adam Winterbauer,10 months ago,1467933390190,"It's always the same with Donald, he says absolutely nothing substantial: ""I think people are tired of seeing the United States ripped off"" WHAT DOES THAT MEAN??? ""I happen to believe in certain principles of the Republican party"" WHAT DOES THAT MEAN??? ""I've got really great plans"" WHAT DOES THAT MEAN??? ""We're going to make America great again"" WHAT DOES THAT MEAN??? This is just videos of him back when he wasn't so disgusting to look at, set to some shitty, sentimental piano track.",0,true,1,,,,,,
,,,,,,,,default-z13bsbf4iuf0dv4jh04cdhxwkrjjttgh2qg0k.1467101235436326,Kelvin Foote,10 months ago,1467933390196,"+Adam Winterbauer Exactly!  Another Rump garbage quote (oft repeated)-'Lets close the borders to all Muslims-temporarily, until we figure out just what the hell  is going on'.  Ref, the last part of the sentence ie 'what the hell is going on' , WHAT DOES THAT MEAN???  Go on Donald, if you're serious about becoming the Commander in Chief,tell us what your thoughts are on that problem. I can't wait to hear them",0
z13jxtrpftiptrltm23zd3qamm21w3y2j,Alice the Mad Rabbit,10 months ago,1467933390201,"Of course his beliefs didn't change, he didn't say a single thing about them. XDD 
""I want to see change!"" Could literally be talking about anything to anyone.  If I'm going to support someone with my vote they damn well better be specific.",0,true,4,,,,,,
,,,,,,,,z13jxtrpftiptrltm23zd3qamm21w3y2j.1467101576628427,Kelvin Foote,10 months ago,1467933391057,"+ Alice the Mad Rabbit And Rump will never be specific about anything political, apart from anywhere that involves doing financial deals. That is the only world he knows. However, believe it or not Rump acolytes, he isn't even that good at making great deals. His expensive lawyers and advisors tell him where buy and where to sign. It's mainly his money which just makes more money, which is the case with most rich people. It certainly helps to be in that position when you are gifted $1 million  by your father, in the1970s.",0
,,,,,,,,z13jxtrpftiptrltm23zd3qamm21w3y2j.1467133964594648,bumblfux,10 months ago,1467933391085,"Oh like Clit-on. That beast is pretty specific about stripping your rights, outright lying, and killing you if you stand in her way. Or would it be Bernie, the utlimate socialist? You prolly voted for Obola twice as well. :(  You get that change you were looking for?",0
,,,,,,,,z13jxtrpftiptrltm23zd3qamm21w3y2j.1467166039600734,Alice the Mad Rabbit,10 months ago,1467933391088,+bumblfux yawn,0
,,,,,,,,z13jxtrpftiptrltm23zd3qamm21w3y2j.1467255995960139,bumblfux,10 months ago,1467933391091,+Alice the Mad Rabbit pretty much the response i expected..,0
z13dzptr1zjffnl5r04cj3oisvz3gp4pgzg0k,Paul noneofyabusiness,10 months ago,1467933390211,Trump is there to give Clinton the presidency.,0,false,0,,,,,,
z12kebqy2lyrhpfd1222vn1gpu3rjddfx,Philly Plastic,10 months ago,1467933390218,Cough medicine will do wonders for your voice,0,false,0,,,,,,
z13sgz1icquhtfjoe04cd5zyiwrss34zznk0k,montecristo5353,10 months ago,1467933390224,He's the only candidate that has given me hope . The rest just read their lines like a play.,0,false,0,,,,,,
z131cnzglxejep0lu23dunyppxqqg3nck,Barbara Ann,10 months ago,1467933391855,Im not pro Trump .. damn sure not pro Clinton.. although I fear if he does win as our President. I fear those Illuminati  will not let him live long.. the last Pres. that balked big money got his head blown off in Dallas,0,false,0,,,,,,
z13zzl4rknqivred422ngvijjsyqyvhbw04,Love Frequency,10 months ago,1467933391858,a dick is stuck in your zionist throat.yuck!,0,false,0,,,,,,
z12cjzuaelyyij4ud221db4rdomcydpcg,artiste soundbox,10 months ago,1467933391861,aj is an actor nothing more,0,false,0,,,,,,
z12hitby3vm5yjvl122nw1hzayylgzm3f,Uncle Davey,10 months ago,1467933391865,"The comparison to King David was a pretty high bar to set, but if he is like David that would be fantastic.",0,false,0,,,,,,
z13mjvmjbwbrsnmz304ccb1bsrv0flsgatg0k,m7f7m7,10 months ago,1467933391869,"Trump may be wrong but is Hillary right? I vote for shaking things up... Can the Elite make anything worse? YES! Though it really doesn't matter who gets elected, at least , maybe Trump may be someone ""They"" might not be totally in charge of.",0,false,0,,,,,,
z13fvv25hunxxxjcy22btzewsnildzwvo,dk2853,10 months ago,1467933391872,"Young Donald Trump is so much more likeable than now. He was pro-choice, all about the middle class. Now he is just a racist, race-baiting, hate-monger who says whatever boosts his ratings with the tea party republicans.",0,false,0,,,,,,
